[-980.852, 163.12, 52.6014, -3.46211, -0.635208, -1.06785, -18.004, -17.193, 1.4603, 3.69334, -13.1429, -18.5237, -4.6294]
[-974.225, 159.61, 35.8087, -7.43202, 11.6745, 5.45913, -20.2873, -10.1106, 17.5601, 9.52672, -19.8329, -22.4166, -3.26587]
[-1007.07, 140.328, 50.1421, -7.27699, -14.4438, -8.76028, -11.6955, -10.3717, -0.783279, -1.68761, -17.8528, -26.6701, -14.6587]
[-811.936, 169.744, 1.14975, -20.2424, -75.7176, 16.72, -42.6757, -43.0689, -7.7824, -8.28657, -7.77907, -2.02785, -3.28544]
[-711.304, 153.451, 8.48333, 20.7514, -84.6724, 20.4866, -42.6408, -28.329, -39.9692, -23.0781, -18.0449, -19.9199, -11.1472]
[-825.852, 186.834, 37.3443, 34.1506, -43.0151, -8.14211, -21.5837, -21.1626, -38.4244, -20.0143, -9.51493, -24.5389, -13.4023]
[-844.2, 188.89, 43.617, 26.9037, -42.8565, 2.9361, -30.4321, -35.9416, -33.243, -39.9143, -22.6846, -30.423, -7.28684]
[-887.028, 175.27, 33.55, 16.8158, -36.246, -8.69055, -29.6012, -38.8676, -15.9576, -25.1051, -20.4465, -21.9594, -9.16647]
[-911.177, 180.825, 36.3272, 1.79549, -16.5579, -15.1216, -42.9385, -16.5093, -2.50874, -32.2144, -32.5373, -28.2636, -13.0079]
[-940.665, 186.235, 42.8185, -9.43876, -6.1468, -10.5337, -26.2738, -12.9057, 1.78519, -12.5677, -21.2935, -26.2639, -24.6168]
[-946.301, 188.348, 49.4323, -14.0066, -17.198, -20.5003, -35.0206, -27.6187, -16.8313, -31.7458, -38.779, -33.6397, -28.5723]
[-948.55, 199.169, 68.0539, -5.09282, -9.47557, -8.75912, -20.8149, -18.6003, -6.47687, -13.0978, -31.8229, -32.6477, -16.6547]
[-957.886, 192.669, 68.9063, -9.52757, -19.5317, -10.2776, -10.7131, -10.9041, -9.32487, -17.9457, -29.8193, -27.4121, -15.4694]
[-964.457, 185.317, 67.8478, -2.43357, -10.4205, -9.8055, -21.2178, -21.5665, -9.19408, -9.93382, -24.8429, -27.387, -11.7631]
